id,display_name,subfield_id,subfield_display_name,field_id,field_display_name,domain_id,domain_display_name,description,keywords,works_api_url,wikipedia_id,works_count,cited_by_count,updated_date
10417,Advancements in Lung Cancer Research,2740,Pulmonary and Respiratory Medicine,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the advancements in lung cancer research, particularly in understanding EGFR and ALK mutations, targeted therapy, resistance mechanisms to tyrosine kinase inhibitors, clinical trials evaluating different treatment regimens, genomic profiling for personalized medicine, and the development of treatment guidelines based on molecular biomarkers. The research also explores the concept of oncogene addiction and its implications for targeted therapies.",EGFR Mutations; Targeted Therapy; ALK Inhibitors; Resistance Mechanisms; Clinical Trials; Genomic Profiling; Chemotherapy Regimens; Biomarker Analysis; Treatment Guidelines; Oncogene Addiction,works?filter=topics.id:T10417,Lung_cancer,105567,1287814,2024-02-26T04:59:20.037077
10699,Evolution of Social Behavior in Primates,3207,Social Psychology,32,Psychology,2,Social Sciences,"This cluster of papers explores the evolution of social behavior, intelligence, and cognition in primates. It covers topics such as altruism, empathy, social bonds, tool use, brain size, cooperation, and communication among various primate species.",Primates; Social Behavior; Evolution; Intelligence; Altruism; Cognition; Tool Use; Brain Size; Cooperation; Communication,works?filter=topics.id:T10699,Primate_sociality,53428,1285079,2024-02-26T04:53:29.373647
10426,Effects of Childhood Trauma and Adversity,3203,Clinical Psychology,32,Psychology,2,Social Sciences,"This cluster of papers focuses on the long-term effects of childhood trauma and adversity, including the impact on mental health, neurobiological consequences, psychiatric disorders, adverse childhood experiences, maltreatment, emotional abuse, neural development, and resilience.",Childhood Trauma; Adverse Experiences; Mental Health; Neurobiological Consequences; Psychiatric Disorders; Adverse Childhood Experiences; Maltreatment; Emotional Abuse; Neural Development; Resilience,works?filter=topics.id:T10426,Childhood_trauma,63767,1282672,2024-02-26T04:48:47.645913
11369,Molecular Characterization of Colorectal Cancer,2734,Pathology and Forensic Medicine,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the comprehensive molecular characterization, genetic testing, and hereditary syndromes related to colorectal cancer. It explores topics such as microsatellite instability, DNA mismatch repair, Lynch syndrome, adjuvant chemotherapy, and the molecular basis of polyposis syndromes. The research also delves into the implications for cancer risk assessment and management.",Molecular Characterization; Microsatellite Instability; Hereditary Syndromes; DNA Mismatch Repair; Genetic Testing; Lynch Syndrome; Adjuvant Chemotherapy; Tumor Microsatellite-Instability; Polyposis Syndromes; Cancer Risk,works?filter=topics.id:T11369,Colorectal_cancer,64959,1281096,2024-02-26T04:56:13.218635
11770,Impact of Infrastructure and Taxation on Economic Growth,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,"This cluster of papers explores the impact of infrastructure development, government expenditure, and taxation policies on economic growth, with a focus on the role of public investment, transportation infrastructure, and optimal taxation. It investigates the relationship between infrastructure, taxation, and regional disparities in economic development, providing insights into the effects of different fiscal policies on long-term growth and efficiency.",Infrastructure; Taxation; Economic Growth; Public Investment; Government Expenditure; Transport Infrastructure; Optimal Taxation; Fiscal Policy; Regional Development; Income Tax,works?filter=topics.id:T11770,Infrastructure_investment,157789,1279382,2024-02-26T04:58:03.883218
10013,Asymmetric Catalysis,1605,Organic Chemistry,16,Chemistry,3,Physical Sciences,"This cluster of papers covers recent advances in asymmetric catalysis, including organocatalysis, enantioselective reactions, chiral catalysts, asymmetric synthesis, C-C bond formation, spirooxindoles, hydrogen bonding, transition metal catalysis, quaternary stereocenters, and cascade reactions.",Organocatalysis; Enantioselective Reactions; Chiral Catalysts; Asymmetric Synthesis; C-C Bond Formation; Spirooxindoles; Hydrogen Bonding; Transition Metal Catalysis; Quaternary Stereocenters; Cascade Reactions,works?filter=topics.id:T10013,Asymmetric_catalysis,68488,1275283,2024-02-26T04:55:48.174282
10210,Advanced Oxidation Processes for Water Treatment,2312,Water Science and Technology,23,Environmental Science,3,Physical Sciences,"This cluster of papers focuses on the application of Advanced Oxidation Processes (AOPs) for water and wastewater treatment, including topics such as oxidation kinetics, wastewater decontamination, peroxymonosulfate activation, Fenton reaction chemistry, electrochemical technologies, organic contaminant degradation, sulfate radical generation, and heterogeneous catalysis.",Advanced Oxidation Processes; Water Treatment; Oxidation Kinetics; Wastewater Decontamination; Peroxymonosulfate Activation; Fenton Reaction Chemistry; Electrochemical Technologies; Organic Contaminant Degradation; Sulfate Radical Generation; Heterogeneous Catalysis,works?filter=topics.id:T10210,Advanced_oxidation_process,36786,1274461,2024-02-26T04:52:35.969937
10544,Glass Science and Technology,2503,Ceramics and Composites,25,Materials Science,3,Physical Sciences,"This cluster of papers covers a wide range of topics in glass science and technology, including structural analysis, optical properties, rare-earth doped materials, nuclear waste immobilization, spectroscopic studies, amorphous materials, crystal nucleation, high-resolution NMR, and fiber lasers.",Glass Science; Structural Analysis; Optical Properties; Rare-Earth Doped Materials; Nuclear Waste Immobilization; Spectroscopic Studies; Amorphous Materials; Crystal Nucleation; High-Resolution NMR; Fiber Lasers,works?filter=topics.id:T10544,Glass_science,71624,1272997,2024-02-26T04:53:15.221338
11809,NMR Spectroscopy Techniques,1607,Spectroscopy,16,Chemistry,3,Physical Sciences,"This cluster of papers focuses on advancements in nuclear magnetic resonance (NMR) spectroscopy techniques, including solid-state NMR, dynamic nuclear polarization, hyperpolarization, and high-field NMR. The papers cover topics such as protein structure determination, metabolic imaging, spin dynamics, and the application of NMR in magnetic resonance imaging.",NMR Spectroscopy; Solid-State NMR; Dynamic Nuclear Polarization; Hyperpolarization; Chemical Shifts; Protein Structure Determination; Metabolic Imaging; High-Field NMR; Spin Dynamics; Magnetic Resonance Imaging,works?filter=topics.id:T11809,Nuclear_magnetic_resonance_spectroscopy,59048,1272187,2024-02-26T04:50:38.573849
11601,Neural Interface Technology,2804,Cellular and Molecular Neuroscience,28,Neuroscience,1,Life Sciences,"This cluster of papers explores advancements in neural interface technology, focusing on neural stimulation, electrode arrays, neuroprostheses, retinal prosthesis, nanomaterials, chronic recording, brain tissue response to implants, biocompatible implants, and electrical stimulation. The research covers a wide range of topics related to the development and application of neural interfaces for both experimental and clinical purposes.",Neural Stimulation; Electrode Arrays; Neuroprostheses; Retinal Prosthesis; Nanomaterials; Chronic Recording; Brain Tissue Response; Biocompatible Implants; Electrical Stimulation; Neuronal Networks,works?filter=topics.id:T11601,Neural_implant,58628,1272156,2024-02-26T04:52:02.338152
10685,Viral-Related Cancers in Immunocompromised Patients,2730,Oncology,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the incidence, risk factors, and management of viral-related cancers, particularly associated with Epstein-Barr virus (EBV) and Kaposi's Sarcoma-associated herpesvirus (KSHV), in immunocompromised individuals such as HIV/AIDS patients and transplant recipients. It explores the impact of immunosuppression, antiretroviral therapy, and viral reactivation on cancer development, as well as the use of targeted therapies and immune-based treatments for these malignancies.",Epstein-Barr Virus; Kaposi's Sarcoma; HIV/AIDS; Transplant Recipients; Lymphoproliferative Disorders; Human Herpesvirus 8; Cancer Incidence; Immunosuppression; Post-Transplant Lymphoproliferative Disease; Viral Oncogenesis,works?filter=topics.id:T10685,Epstein%E2%80%93Barr_virus-associated_lymphoproliferative_disease,53245,1271484,2024-02-26T04:52:47.001219
10393,Institutions and Economic Growth: Empirical Investigations and Theories,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,"This cluster of papers explores the relationship between institutions, technology diffusion, human capital, and economic growth. It investigates the impact of factors such as educational attainment, R&D, demographic transition, and regional convergence on productivity growth and economic development. The empirical investigations and theories presented in these papers provide insights into the determinants of long-term economic growth.",Institutions; Economic Development; Technology Diffusion; Human Capital; Productivity Growth; Educational Attainment; R&D; Demographic Transition; Growth Models; Regional Convergence,works?filter=topics.id:T10393,Economic_development,88042,1268467,2024-02-26T04:58:11.933115
10564,Microbial Nitrogen Cycling in Wastewater Treatment Systems,2310,Pollution,23,Environmental Science,3,Physical Sciences,"This cluster of papers focuses on the microbial nitrogen cycle in biological wastewater treatment systems, including the roles of nitrifying and denitrifying bacteria, anammox bacteria, and extracellular polymeric substances. It covers topics such as complete nitrification, partial nitritation/anammox, biological phosphorus removal, and nitrous oxide emission during wastewater treatment.",Nitrogen-Cycling Network; Anammox Bacteria; Extracellular Polymeric Substances; Nitrifying Bacteria; Denitrifying Bacteria; Biological Phosphorus Removal; Activated Sludge; Wastewater Treatment; Nitrous Oxide Emission; Anaerobic Ammonium Oxidation,works?filter=topics.id:T10564,Wastewater_treatment,80477,1264853,2024-02-26T04:53:10.728007
10111,Remote Sensing in Vegetation Monitoring and Phenology,2303,Ecology,23,Environmental Science,3,Physical Sciences,"This cluster of papers focuses on the use of remote sensing technology, particularly MODIS and Landsat data, for monitoring vegetation dynamics, phenology, and biomass estimation in response to global change and climate variability. The papers also explore the application of machine learning techniques for land cover classification and the assessment of ecological responses to environmental change.",Remote Sensing; Vegetation Monitoring; Phenology; MODIS; Landsat; NDVI; Global Change; Climate; Biomass Estimation; Machine Learning,works?filter=topics.id:T10111,Remote_sensing,51359,1263874,2024-02-26T04:58:55.033224
10113,Dental Restorative Materials,3505,Orthodontics,35,Dentistry,4,Health Sciences,"This cluster of papers focuses on advancements in dental restorative materials, including adhesive bonding, composite resins, ceramic restorations, and the use of CAD/CAM technology. It covers topics such as polymerization shrinkage, dentin structure, and the results of clinical trials evaluating various dental materials for tooth restoration.",Dental Materials; Restorative Dentistry; Adhesive Bonding; Composite Resins; Ceramic Restorations; Dentin Structure; CAD/CAM Technology; Polymerization Shrinkage; Clinical Trials; Tooth Restoration,works?filter=topics.id:T10113,Dental_restoration,87606,1263744,2024-02-26T04:50:37.562441
11150,Endoplasmic Reticulum Stress and Unfolded Protein Response,1307,Cell Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the molecular mechanisms, regulation, and consequences of endoplasmic reticulum (ER) stress and the unfolded protein response (UPR). It explores the role of ER stress in various diseases such as diabetes, cancer, neurodegenerative diseases, and liver disease, highlighting its impact on cell fate decisions, protein folding, oxidative stress, and apoptosis. The cluster also delves into the involvement of UPR pathways, chaperones, and the interplay between ER stress and inflammation.",Endoplasmic Reticulum; Stress; Unfolded Protein Response; ER Stress; Cell Death; Protein Folding; UPR Pathways; Oxidative Stress; Apoptosis; Chaperones,works?filter=topics.id:T11150,Endoplasmic_reticulum_stress,33110,1263649,2024-02-26T04:54:55.032253
10644,Impacts of Climate Change on Glaciers and Water Availability,1902,Atmospheric Science,19,Earth and Planetary Sciences,3,Physical Sciences,"This cluster of papers focuses on the impacts of climate change on glaciers, ice sheets, and water availability in regions such as the Himalayas and Antarctica. It explores topics such as glacier mass balance, sea level rise, snow cover monitoring, and hydrological responses to glacier melt.",Glacier; Climate Change; Water Availability; Ice Sheet; Sea Level Rise; Himalayas; Antarctica; Snow Cover; Hydrology; Remote Sensing,works?filter=topics.id:T10644,Retreat_of_glaciers_since_1850,102484,1262923,2024-02-26T04:48:31.164607
10643,Ecological Dynamics of Marine Environments,1910,Oceanography,19,Earth and Planetary Sciences,3,Physical Sciences,"This cluster of papers focuses on the ecological dynamics of marine environments, with a particular emphasis on seagrasses, kelp forests, and macroalgae. It explores the impacts of climate change, ocean acidification, and human activities on marine biodiversity and ecosystem resilience. Additionally, it addresses the role of marine vegetation in coastal protection and the global distribution patterns of seaweed.",Seagrasses; Kelp Forests; Marine Biodiversity; Ocean Acidification; Ecosystem Resilience; Coastal Protection; Macroalgae; Climate Change Impacts; Benthic Communities; Global Seaweed Distribution,works?filter=topics.id:T10643,Marine_ecosystem,68173,1259416,2024-02-26T04:52:52.058439
10391,Economics of Health Care Systems and Policies,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,"This cluster of papers focuses on the economics of health care systems and policies, including topics such as health care spending, insurance markets, Medicare spending, the medical home model, accountable care organizations, health insurance coverage, health care utilization, welfare economics, regional variations in health care, and the role of primary care.",Health Care Spending; Insurance Markets; Medicare Spending; Medical Home Model; Accountable Care Organizations; Health Insurance Coverage; Health Care Utilization; Welfare Economics; Regional Variations; Primary Care,works?filter=topics.id:T10391,Health_economics,251355,1259083,2024-02-26T04:47:15.464883
10640,Chemometrics in Analytical Chemistry and Food Technology,1602,Analytical Chemistry,16,Chemistry,3,Physical Sciences,"This cluster of papers covers a wide range of topics in chemometrics, with a focus on applications in analytical chemistry and food technology. It includes methods such as near-infrared spectroscopy, multivariate calibration, hyperspectral imaging, variable selection, and machine vision for quality assessment and food authentication.",Near-Infrared Spectroscopy; Multivariate Calibration; Hyperspectral Imaging; Variable Selection; Chemometric Tools; Quality Assessment; Machine Vision; Spectral Analysis; Food Authentication; Principal Component Analysis,works?filter=topics.id:T10640,Chemometrics,89934,1251541,2024-02-26T04:48:40.370109
10252,Natural Products as Sources of New Drugs,2736,Pharmacology,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the exploration of natural products, particularly from microbial sources, as potential sources of new drugs. It covers various aspects such as genome sequencing, biosynthetic gene clusters, secondary metabolites, and their role in drug discovery. The cluster also emphasizes the significance of marine natural products and the potential of endophytic fungi in providing bioactive compounds for pharmaceutical applications.",Natural Products; Drug Discovery; Secondary Metabolites; Antibiotics; Microbial Metabolites; Genome Sequencing; Endophytic Fungi; Marine Natural Products; Nonribosomal Peptides; Polyketide Biosynthesis,works?filter=topics.id:T10252,Natural_product,61107,1249881,2024-02-26T04:55:03.050898
11591,NF-?B Signaling in Inflammation and Cancer,1306,Cancer Research,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers explores the role of NF-?B signaling in inflammation, immunity, and cancer. It covers various aspects such as the regulation of NF-?B activity, the link between NF-?B and inflammatory diseases, the impact of NF-?B on cancer development and progression, and the crosstalk with other signaling pathways. The papers also discuss potential therapeutic strategies targeting the NF-?B pathway.",NF-?B; signaling; inflammation; cancer; immunity; ubiquitination; transcription factors; TNF-a; IKK; regulation,works?filter=topics.id:T11591,NF-%CE%BAB,21652,1248793,2024-02-26T04:55:27.710748
10841,Discrete Choice Models in Economics and Health Care,2002,Economics and Econometrics,20,"Economics, Econometrics and Finance",2,Social Sciences,"This cluster of papers focuses on the application of discrete choice models, such as mixed logit and conjoint analysis, in economics and health care. It explores topics related to willingness to pay, preference elicitation, experimental design, and environmental valuation. The papers also discuss the use of stated preference methods to understand consumer preferences and decision-making processes.",Discrete Choice Models; Conjoint Analysis; Willingness to Pay; Health Economics; Preference Elicitation; Environmental Valuation; Mixed Logit Models; Experimental Design; Consumer Preferences; Stated Preference Methods,works?filter=topics.id:T10841,Discrete_choice,64706,1247104,2024-02-26T04:51:18.610377
10310,Corrosion Inhibitors and Protection Mechanisms,2505,Materials Chemistry,25,Materials Science,3,Physical Sciences,"This cluster of papers focuses on the development and application of corrosion inhibitors, including organic compounds and plant extracts, for the protection of metals from corrosion in various aggressive environments. The research encompasses electrochemical impedance spectroscopy, molecular dynamics simulations, and the investigation of self-healing mechanisms in protective coatings. Additionally, it explores the impact of sulfate-reducing bacteria on metal corrosion.",Corrosion Inhibitors; Metal Corrosion; Electrochemical Impedance Spectroscopy; Organic Coatings; Molecular Dynamics Simulation; Green Inhibitors; Adsorption Properties; Quantum Chemical Studies; Self-Healing Coatings; Sulfate-Reducing Bacteria,works?filter=topics.id:T10310,Corrosion_inhibitor,94350,1246963,2024-02-26T04:57:02.948572
10353,Zeolite Chemistry and Catalysis,1604,Inorganic Chemistry,16,Chemistry,3,Physical Sciences,"This cluster of papers focuses on the synthesis, characterization, and applications of zeolites in catalysis, with a particular emphasis on mesoporous and hierarchical zeolite materials. It covers topics such as methanol-to-hydrocarbons conversion, shape selectivity, membrane technology, and the use of aluminophosphates in catalytic processes.",Zeolites; Catalysis; Mesoporous Materials; Hierarchical Zeolites; Methanol-to-Hydrocarbons; Microporous Crystals; Crystallization Mechanism; Shape Selectivity; Membrane Technology; Aluminophosphates,works?filter=topics.id:T10353,Zeolite,64517,1243458,2024-02-26T04:50:59.859769
10136,Regularization and Variable Selection Methods,2613,Statistics and Probability,26,Mathematics,3,Physical Sciences,"This cluster of papers focuses on regularization and variable selection methods, particularly in the context of high-dimensional data analysis. It covers topics such as Lasso, model selection, sparse models, covariance estimation, survival analysis, random forests, and Bayesian methods.",Regularization; Variable Selection; Lasso; Model Selection; High-Dimensional Data; Sparse Models; Covariance Estimation; Survival Analysis; Random Forests; Bayesian Methods,works?filter=topics.id:T10136,Regularization_(mathematics),62636,1242174,2024-02-26T04:58:43.225840
11287,Genomic Landscape of Cancer and Mutational Signatures,1306,Cancer Research,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the genomic landscape of cancer, mutational signatures, intratumor heterogeneity, liquid biopsies, somatic mutations, tumor evolution, cell-free DNA, genomic instability, targeted therapy, and clonal evolution in various cancer types.",Cancer Genomics; Mutational Signatures; Intratumor Heterogeneity; Liquid Biopsies; Somatic Mutations; Tumor Evolution; Cell-Free DNA; Genomic Instability; Targeted Therapy; Clonal Evolution,works?filter=topics.id:T11287,Cancer_genomics,70140,1242007,2024-02-26T04:52:22.352253
11503,Role of STAT3 in Cancer Inflammation and Immunity,2730,Oncology,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the role of STAT3 in cancer inflammation and immunity, with a particular emphasis on its involvement in cytokine signaling, regulation of the JAK/STAT pathway, modulation of the immune response, and its impact on the tumor microenvironment. The cluster also explores the interplay between STAT3, IL-6, and SOCS proteins in transcriptional control, inflammation, and cancer progression.",STAT3; IL-6; JAK/STAT pathway; inflammation; cancer; cytokine signaling; immune response; SOCS proteins; tumor microenvironment; transcriptional control,works?filter=topics.id:T11503,STAT3,48848,1240789,2024-02-26T04:56:21.964683
10976,Gastrointestinal Viral Infections and Vaccines Development,2725,Infectious Diseases,27,Medicine,4,Health Sciences,"This cluster of papers focuses on the epidemiology, pathogenesis, and vaccine development for gastrointestinal viral infections, particularly rotavirus and norovirus. It covers topics such as global distribution, strain diversity, molecular detection methods, and the impact of vaccination on disease burden.",Rotavirus; Norovirus; Gastroenteritis; Vaccine; Infection; Epidemiology; Diarrhea; Genotyping; Pathogenesis; Molecular Detection,works?filter=topics.id:T10976,Rotavirus,78461,1240252,2024-02-26T04:57:56.905078
10405,Living Radical Polymerization,1605,Organic Chemistry,16,Chemistry,3,Physical Sciences,"This cluster of papers focuses on the advances in living radical polymerization techniques, including atom transfer radical polymerization (ATRP), reversible addition–fragmentation chain transfer (RAFT), and nitroxide-mediated polymerization. It also explores the application of click chemistry, self-assembly of block copolymers, and the synthesis of functional polymers such as vesicles and micelles.",Living Radical Polymerization; Click Chemistry; Block Copolymers; Self-Assembly; Thiol-Ene Chemistry; Vesicles; RAFT Process; Controlled Polymerization; Micelles; Functional Polymers,works?filter=topics.id:T10405,Living_radical_polymerization,64824,1239803,2024-02-26T04:58:28.354206
10401,Management of Diabetes Mellitus and Cardiovascular Risk,2712,"Endocrinology, Diabetes and Metabolism",27,Medicine,4,Health Sciences,"This cluster of papers focuses on the management of diabetes mellitus, with a particular emphasis on cardiovascular outcomes, glucose control, and the use of incretin hormones, SGLT2 inhibitors, and dipeptidyl peptidase-4 inhibitors. It also covers topics such as heart failure, glycemic control, insulin therapy, and clinical guidelines for the treatment of type 2 diabetes.",Type 2 Diabetes; Cardiovascular Outcomes; Glucose Control; Incretin Hormones; SGLT2 Inhibitors; Dipeptidyl Peptidase-4 Inhibitors; Heart Failure; Glycemic Control; Insulin Therapy; Clinical Guidelines,works?filter=topics.id:T10401,Management_of_diabetes_mellitus,73008,1238837,2024-02-26T04:52:31.358115
11456,Neural Mechanisms of Respiratory Control and Homeostasis,2807,Endocrine and Autonomic Systems,28,Neuroscience,1,Life Sciences,"This cluster of papers explores the neural mechanisms underlying respiratory control, including central chemoreception, carotid body function, serotonergic neuron involvement, and the role of hypothalamic regulation in maintaining respiratory homeostasis. It also investigates the relationship between respiratory control and conditions such as Sudden Infant Death Syndrome (SIDS) and the physiological processes of oxygen sensing and thermoregulation.",Respiratory Rhythm; Central Chemoreception; Carotid Body; Serotonergic Neurons; Hypothalamic Regulation; Sympathetic Control; Sudden Infant Death Syndrome; Oxygen Sensing; Neural Circuits; Thermoregulation,works?filter=topics.id:T11456,Control_of_respiration,69226,1238058,2024-02-26T04:48:10.022962
10475,Role of Positive Emotions in Well-Being,3207,Social Psychology,32,Psychology,2,Social Sciences,"This cluster of papers focuses on the role of positive emotions, well-being, and mental health, encompassing topics such as positive psychology, happiness, subjective well-being, resilience, gratitude, and eudaimonia. It explores the impact of positive emotions on individual flourishing and the broader implications for mental health and societal well-being.",Positive Psychology; Well-Being; Positive Emotions; Happiness; Subjective Well-Being; Resilience; Gratitude; Mental Health; Eudaimonia; Life Satisfaction,works?filter=topics.id:T10475,Positive_psychology,52885,1237449,2024-02-26T04:49:23.751771
10132,Ceramic Materials and Processing,2503,Ceramics and Composites,25,Materials Science,3,Physical Sciences,"This cluster of papers covers advancements in ceramic materials and processing techniques, with a focus on topics such as spark plasma sintering, high-temperature applications, composite materials, nanocrystalline ceramics, oxidation resistance, porous ceramics, and ultra-high temperature ceramics (UHTCs). The research encompasses the synthesis, consolidation, properties, and applications of ceramic materials for various industrial and aerospace uses.",Ceramic Materials; Sintering; Spark Plasma Sintering; High-Temperature Applications; Composite Materials; Nanocrystalline Ceramics; Oxidation Resistance; Porous Ceramics; Ultra-High Temperature Ceramics (UHTCs); Material Properties,works?filter=topics.id:T10132,Advanced_ceramic_materials,107599,1236509,2024-02-26T04:59:03.516427
10594,Genomic Selection in Plant and Animal Breeding,1311,Genetics,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the application of genomic selection in plant and animal breeding, including topics such as genetic value prediction, marker-assisted selection, quantitative genetics, genome-wide association studies, population genetics, genetic diversity, and livestock domestication.",Genomic Selection; Plant Breeding; Animal Breeding; Genetic Value Prediction; Marker-Assisted Selection; Quantitative Genetics; Genome-Wide Association; Population Genetics; Genetic Diversity; Livestock Domestication,works?filter=topics.id:T10594,Genomic_selection,135727,1235885,2024-02-26T04:53:54.979863
10296,Tick-Borne Diseases and Pathogens Transmission,2405,Parasitology,24,Immunology and Microbiology,1,Life Sciences,"This cluster of papers focuses on the epidemiology, diagnosis, treatment, and prevention of tick-borne diseases such as Lyme disease, babesiosis, anaplasmosis, and various rickettsioses. It also explores the role of tick vectors, pathogen transmission, host-pathogen interactions, and the impact on public health.",Tick-Borne Diseases; Lyme Disease; Babesiosis; Anaplasmosis; Rickettsioses; Tick Vectors; Pathogen Transmission; Epidemiology; Host-Pathogen Interactions; Public Health,works?filter=topics.id:T10296,Tick-borne_disease,73445,1231670,2024-02-26T04:52:54.351088
11399,Protein Metabolism in Exercise and Nutrition,1307,Cell Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the metabolism of protein, amino acids, and creatine in the context of exercise, nutrition, and aging. It explores the effects of different protein sources, timing of protein intake, and resistance training on muscle protein synthesis and anabolic signaling pathways.",Protein; Metabolism; Exercise; Nutrition; Amino Acids; Muscle Protein Synthesis; Resistance Training; Leucine; Whey Protein; Aging,works?filter=topics.id:T11399,Protein_metabolism,67325,1231285,2024-02-26T04:49:00.211135
10952,mTOR Signaling in Growth and Disease,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the mTOR signaling pathway, particularly its role in growth control, metabolism, and disease, with a specific emphasis on cancer. The PI3K/AKT pathway, Raptor, TSC2, and rapamycin are central to the research discussed in these papers.",mTOR; signaling; PI3K/AKT pathway; cancer; growth control; metabolism; Raptor; TSC2; rapamycin; cell growth,works?filter=topics.id:T10952,MTOR,32772,1229097,2024-02-26T04:55:39.292439
10522,Positron Emission Tomography Imaging in Oncology,2741,"Radiology, Nuclear Medicine and Imaging",27,Medicine,4,Health Sciences,"This cluster of papers focuses on the use of Positron Emission Tomography (PET) imaging in oncology, covering topics such as PET/CT imaging, cancer tumor imaging, image reconstruction, molecular imaging, quantitative analysis, attenuation correction, and response criteria. The cluster also discusses the application of PET imaging in small animal research.",PET/CT; imaging; cancer; tumor; reconstruction; molecular; quantitative; attenuation correction; response criteria; small animal,works?filter=topics.id:T10522,Positron_emission_tomography,149293,1216835,2024-02-26T04:51:05.445884
11468,Genetic Architecture of Quantitative Traits,1311,Genetics,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers focuses on the genetic architecture of quantitative traits in crops such as rice and maize, covering topics such as quantitative trait loci (QTL) mapping, genome-wide association studies, genetic variation, crop improvement, and the genetic basis of heterosis. It also delves into the domestication of maize and rice, as well as the application of marker-assisted selection in plant breeding.",Quantitative Trait Loci; Genome-wide Association Studies; Genetic Mapping; Crop Improvement; Genetic Variation; QTL Mapping; Maize Domestication; Rice Genomics; Heterosis; Marker-assisted Selection,works?filter=topics.id:T11468,Quantitative_genetics,41500,1213997,2024-02-26T04:54:49.473355
10593,Bacterial Biofilms and Quorum Sensing Mechanisms,1312,Molecular Biology,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,"This cluster of papers explores the formation, properties, and implications of bacterial biofilms, with a focus on the role of quorum sensing in regulating biofilm development and antibiotic resistance. It covers various aspects such as microbial communities, virulence, extracellular matrix, and chronic infections associated with biofilms.",Biofilms; Bacteria; Quorum Sensing; Antibiotic Resistance; Pseudomonas aeruginosa; Infectious Diseases; Microbial Communities; Virulence; Extracellular Matrix; Chronic Infections,works?filter=topics.id:T10593,Bacterial_biofilm,31433,1210167,2024-02-26T04:47:46.156772
10554,Genetic and Clinical Aspects of Hemoglobin Disorders,2716,Genetics,27,Medicine,4,Health Sciences,"This cluster of papers explores the genetic, clinical, and epidemiological aspects of hemoglobin disorders, including sickle-cell disease and thalassemia. It covers topics such as hemolysis, fetal hemoglobin regulation, iron overload, pulmonary hypertension, and the use of transfusion therapy. The genetic regulation of erythropoiesis by factors like GATA1 and BCL11A is also a focus of several papers.",Sickle-cell Disease; Thalassemia; Hemolysis; Fetal Hemoglobin; Iron Overload; Genetic Regulation; Pulmonary Hypertension; Transfusion Therapy; GATA Factor; Epidemiology,works?filter=topics.id:T10554,Hemoglobinopathy,100896,1207567,2024-02-26T04:57:53.237043
10397,"Sarcopenia: Definition, Diagnosis, and Implications",2737,Physiology,27,Medicine,4,Health Sciences,"This cluster of papers explores the definition, diagnosis, and implications of sarcopenia, focusing on its association with cancer cachexia, aging, inflammation, and nutritional status. It discusses the impact of muscle mass and body composition on physical function and prognosis in various populations, including older adults and patients with cancer.",Sarcopenia; Cancer Cachexia; Muscle Mass; Nutritional Status; Aging; Inflammation; Body Composition; Malnutrition; Physical Function; Prognosis,works?filter=topics.id:T10397,Sarcopenia,87277,1206089,2024-02-26T04:49:07.002590
11103,Antimicrobial Peptides in Host Defense and Therapy,2404,Microbiology,24,Immunology and Microbiology,1,Life Sciences,"This cluster of papers explores the diverse roles and mechanisms of antimicrobial peptides in host defense, innate immunity, and potential therapeutic applications. It covers topics such as the structure, function, and mode of action of antimicrobial peptides, their role in immune modulation, and their potential as novel antimicrobial agents. The cluster also delves into the challenges of antimicrobial resistance and the development of peptide-based therapies.",Antimicrobial Peptides; Host Defense; Innate Immunity; Therapeutic Agents; Mechanisms of Action; Resistance; Cationic Peptides; Microbicidal Activity; Immune Modulation; Peptide Antibiotics,works?filter=topics.id:T11103,Antimicrobial_peptides,42698,1205667,2024-02-26T04:52:09.326755
